,Unnamed: 0,PROVINCIA,CITY,CPA,ERROR
167253,167253,Santiago-del-Estero,calles-de-Punita-Sud,Buscar CPA,
167266,167266,Santiago-del-Estero,calles-de-Punta-Corral,Buscar CPA,
167282,167282,Santiago-del-Estero,calles-de-Punta-Corral,Buscar CPA,
167311,167311,Santiago-del-Estero,calles-de-Punta-del-Monte,Buscar CPA,
167321,167321,Santiago-del-Estero,calles-de-Quebracho-Herrado,Buscar CPA,
167354,167354,Santiago-del-Estero,calles-de-Quebracho-Herrado,Buscar CPA,
167370,167370,Santiago-del-Estero,calles-de-Quemadito,Buscar CPA,
167420,167420,Santiago-del-Estero,calles-de-Quimili-Paso,Buscar CPA,
167491,167491,Santiago-del-Estero,calles-de-Quimilloj,Buscar CPA,
167500,167500,Santiago-del-Estero,calles-de-Quimilloj,Buscar CPA,
167519,167519,Santiago-del-Estero,calles-de-Quimilloj,Buscar CPA,
167595,167595,Santiago-del-Estero,calles-de-Remedios-de-Escalada,Buscar CPA,
167775,167775,Santiago-del-Estero,calles-de-Repecho-Montenegro,Buscar CPA,
167783,167783,Santiago-del-Estero,calles-de-Represa,Buscar CPA,
167803,167803,Santiago-del-Estero,calles-de-Robles,Buscar CPA,
168004,168004,Santiago-del-Estero,calles-de-Rubia-Moreno,Buscar CPA,
168034,168034,Santiago-del-Estero,calles-de-Ruta-Provincial-130,Buscar CPA,
168050,168050,Santiago-del-Estero,calles-de-Ruta-Provincial-130,Buscar CPA,
168066,168066,Santiago-del-Estero,calles-de-Ruta-Provincial-17,Buscar CPA,
168082,168082,Santiago-del-Estero,calles-de-Ruta-Provincial-17,Buscar CPA,
168098,168098,Santiago-del-Estero,calles-de-Ruta-Provincial-8,Buscar CPA,
168114,168114,Santiago-del-Estero,calles-de-Ruta-Provincial-8,Buscar CPA,
168122,168122,Santiago-del-Estero,calles-de-Sachayoj,Buscar CPA,
168125,168125,Santiago-del-Estero,calles-de-Sachayoj,Buscar CPA,
168127,168127,Santiago-del-Estero,calles-de-Sachayoj,Buscar CPA,
168133,168133,Santiago-del-Estero,calles-de-Salviaioj-Gaitan,Buscar CPA,
168266,168266,Santiago-del-Estero,calles-de-San-Enrique,Buscar CPA,
168275,168275,Santiago-del-Estero,calles-de-San-Enrique,Buscar CPA,
168294,168294,Santiago-del-Estero,calles-de-San-Enrique,Buscar CPA,
168311,168311,Santiago-del-Estero,calles-de-San-German,Buscar CPA,
168312,168312,Santiago-del-Estero,calles-de-San-German,Buscar CPA,
168490,168490,Santiago-del-Estero,calles-de-Santa-Rosa-Arraga,Buscar CPA,
168523,168523,Santiago-del-Estero,calles-de-Santa-Rosa-Arraga,Buscar CPA,
168606,168606,Santiago-del-Estero,calles-de-Santa-Rosa-de-Coronel,Buscar CPA,
168626,168626,Santiago-del-Estero,calles-de-Santa-Rosa-de-Vitervo,Buscar CPA,
168647,168647,Santiago-del-Estero,calles-de-Silipica,Buscar CPA,
168680,168680,Santiago-del-Estero,calles-de-Silipica,Buscar CPA,
168697,168697,Santiago-del-Estero,calles-de-Simbol,Buscar CPA,
168730,168730,Santiago-del-Estero,calles-de-Simbol,Buscar CPA,
168746,168746,Santiago-del-Estero,calles-de-Simbol-Bajo,Buscar CPA,
168915,168915,Santiago-del-Estero,calles-de-Sumampa-Viejo,Buscar CPA,
168921,168921,Santiago-del-Estero,calles-de-Sunchituyoj,Buscar CPA,
169030,169030,Santiago-del-Estero,calles-de-Tacamampa,Buscar CPA,
169067,169067,Santiago-del-Estero,calles-de-Tacanas,Buscar CPA,
169090,169090,Santiago-del-Estero,calles-de-Tacioj,Buscar CPA,
169150,169150,Santiago-del-Estero,calles-de-Taco-Isla,Buscar CPA,
169171,169171,Santiago-del-Estero,calles-de-Taco-Suyo,Buscar CPA,
169180,169180,Santiago-del-Estero,calles-de-Taco-Suyo,Buscar CPA,
169199,169199,Santiago-del-Estero,calles-de-Taco-Suyo,Buscar CPA,
169227,169227,Santiago-del-Estero,calles-de-Taco-Totarayol,Buscar CPA,
169241,169241,Santiago-del-Estero,calles-de-Tacoyoj,Buscar CPA,
169301,169301,Santiago-del-Estero,calles-de-Tala-Atun,Buscar CPA,
169441,169441,Santiago-del-Estero,calles-de-Taruy,Buscar CPA,
169486,169486,Santiago-del-Estero,calles-de-Tenene,Buscar CPA,
169502,169502,Santiago-del-Estero,calles-de-Tiestituyos,Buscar CPA,
169508,169508,Santiago-del-Estero,calles-de-Tiestituyos,Buscar CPA,
169604,169604,Santiago-del-Estero,calles-de-Tinajeraloj,Buscar CPA,
169620,169620,Santiago-del-Estero,calles-de-Tintina,Buscar CPA,
169629,169629,Santiago-del-Estero,calles-de-Tio-Chacra,Buscar CPA,
169679,169679,Santiago-del-Estero,calles-de-Tiun-Punco,Buscar CPA,
169698,169698,Santiago-del-Estero,calles-de-Tobas,Buscar CPA,
169718,169718,Santiago-del-Estero,calles-de-Tolosa,Buscar CPA,
169778,169778,Santiago-del-Estero,calles-de-Toro-Charquina,Buscar CPA,
169824,169824,Santiago-del-Estero,calles-de-Totora,Buscar CPA,
169847,169847,Santiago-del-Estero,calles-de-Tramo-26,Buscar CPA,
169938,169938,Santiago-del-Estero,calles-de-Tres-Jazmines,Buscar CPA,
170095,170095,Santiago-del-Estero,calles-de-Troncal,Buscar CPA,
170131,170131,Santiago-del-Estero,calles-de-Troncos-Quemados,Buscar CPA,
170170,170170,Santiago-del-Estero,calles-de-Tulun,Buscar CPA,
170311,170311,Santiago-del-Estero,calles-de-Tusca-Pozo-San-Vicente,Buscar CPA,
170379,170379,Santiago-del-Estero,calles-de-Valdivia,Buscar CPA,
170408,170408,Santiago-del-Estero,calles-de-Vilelas,Buscar CPA,
170409,170409,Santiago-del-Estero,calles-de-Villa-Abregu,Buscar CPA,
170487,170487,Santiago-del-Estero,calles-de-Villa-Grimanesa,Buscar CPA,
170673,170673,Santiago-del-Estero,calles-de-Villa-Matilde,Buscar CPA,
170801,170801,Santiago-del-Estero,calles-de-Villa-Salavina,Buscar CPA,
170858,170858,Santiago-del-Estero,calles-de-Villa-Vieja,Buscar CPA,
171003,171003,Santiago-del-Estero,calles-de-Yanda,Buscar CPA,
171036,171036,Santiago-del-Estero,calles-de-Yanda,Buscar CPA,
171075,171075,Santiago-del-Estero,calles-de-Yolohuasi,Buscar CPA,
171131,171131,Santiago-del-Estero,calles-de-Yunta-Pozo,Buscar CPA,
172158,172158,Tucuman,calles-de-25-de-Mayo,Buscar CPA,
172172,172172,Tucuman,calles-de-Abra-de-Yareta,Buscar CPA,
172216,172216,Tucuman,calles-de-Abra-del-Tafi,Buscar CPA,
172218,172218,Tucuman,calles-de-Abra-del-Tafi,Buscar CPA,
172228,172228,Tucuman,calles-de-Abra-del-Tafi,Buscar CPA,
172340,172340,Tucuman,calles-de-Agua-Negra,Buscar CPA,
172426,172426,Tucuman,calles-de-Aguilares,Buscar CPA,
172480,172480,Tucuman,calles-de-Alabama,Buscar CPA,
172515,172515,Tucuman,calles-de-Alabama-Nueva,Buscar CPA,
172641,172641,Tucuman,calles-de-Alto-Cazadera,Buscar CPA,
172691,172691,Tucuman,calles-de-Alto-del-Huascho,Buscar CPA,
172741,172741,Tucuman,calles-de-Alto-del-Lampazo,Buscar CPA,
172933,172933,Tucuman,calles-de-Amaicha-del-Llano,Buscar CPA,
173033,173033,Tucuman,calles-de-Anca-Juli,Buscar CPA,
173035,173035,Tucuman,calles-de-Anca-Juli,Buscar CPA,
173045,173045,Tucuman,calles-de-Anca-Juli,Buscar CPA,
173082,173082,Tucuman,calles-de-Anchillos,Buscar CPA,
173087,173087,Tucuman,calles-de-Anchillos,Buscar CPA,
173104,173104,Tucuman,calles-de-Anchillos,Buscar CPA,
173111,173111,Tucuman,calles-de-Andres-Ferreyra,Buscar CPA,
173162,173162,Tucuman,calles-de-Anjuana,Buscar CPA,
173167,173167,Tucuman,calles-de-Anjuana,Buscar CPA,
173184,173184,Tucuman,calles-de-Anjuana,Buscar CPA,
173192,173192,Tucuman,calles-de-Araoz,Buscar CPA,
173242,173242,Tucuman,calles-de-Arbol-Solo,Buscar CPA,
173332,173332,Tucuman,calles-de-Arocas,Buscar CPA,
173382,173382,Tucuman,calles-de-Arroyo-Atahona,Buscar CPA,
173482,173482,Tucuman,calles-de-Balderrama-Sur,Buscar CPA,
173501,173501,Tucuman,calles-de-Banda,Buscar CPA,
173541,173541,Tucuman,calles-de-Banda-del-Rio-Sali,Buscar CPA,
173633,173633,Tucuman,calles-de-Barrancas-Coloradas,Buscar CPA,
173724,173724,Tucuman,calles-de-Bilca-Pozo,Buscar CPA,
173730,173730,Tucuman,calles-de-Bilca-Pozo,Buscar CPA,
173748,173748,Tucuman,calles-de-Bilca-Pozo,Buscar CPA,
173766,173766,Tucuman,calles-de-Blanco-Pozo,Buscar CPA,
173897,173897,Tucuman,calles-de-Bustamante,Buscar CPA,
173943,173943,Tucuman,calles-de-Cachi-Yaco-Apeadero-Fcgb,Buscar CPA,
173976,173976,Tucuman,calles-de-Cajas-Viejas,Buscar CPA,
173978,173978,Tucuman,calles-de-Cajas-Viejas,Buscar CPA,
174049,174049,Tucuman,calles-de-Calimonte,Buscar CPA,
174054,174054,Tucuman,calles-de-Calimonte,Buscar CPA,
174071,174071,Tucuman,calles-de-Calimonte,Buscar CPA,
174080,174080,Tucuman,calles-de-Campo-Bello,Buscar CPA,
174103,174103,Tucuman,calles-de-Campo-Blanco,Buscar CPA,
174153,174153,Tucuman,calles-de-Campo-de-los-Cardones,Buscar CPA,
174198,174198,Tucuman,calles-de-Campo-Grande,Buscar CPA,
174221,174221,Tucuman,calles-de-Campo-Zauzal,Buscar CPA,
174379,174379,Tucuman,calles-de-Carancho-Pozo,Buscar CPA,
174435,174435,Tucuman,calles-de-Carapunco,Buscar CPA,
174485,174485,Tucuman,calles-de-Carbon-Pozo,Buscar CPA,
174491,174491,Tucuman,calles-de-Carbon-Pozo,Buscar CPA,
174509,174509,Tucuman,calles-de-Carbon-Pozo,Buscar CPA,
174606,174606,Tucuman,calles-de-Carrichango,Buscar CPA,
174674,174674,Tucuman,calles-de-Casa-Rosada,Buscar CPA,
174752,174752,Tucuman,calles-de-Casa-Vieja,Buscar CPA,
174754,174754,Tucuman,calles-de-Casa-Vieja,Buscar CPA,
174825,174825,Tucuman,calles-de-Cerco-Cuatro,Buscar CPA,
174886,174886,Tucuman,calles-de-Chasquivil,Buscar CPA,
174888,174888,Tucuman,calles-de-Chasquivil,Buscar CPA,
174898,174898,Tucuman,calles-de-Chasquivil,Buscar CPA,
174938,174938,Tucuman,calles-de-Chavarria,Buscar CPA,
174985,174985,Tucuman,calles-de-Chigligasta,Buscar CPA,
175003,175003,Tucuman,calles-de-Chilcal,Buscar CPA,
175009,175009,Tucuman,calles-de-Chilcal,Buscar CPA,
175027,175027,Tucuman,calles-de-Chilcal,Buscar CPA,
175329,175329,Tucuman,calles-de-Ciudacita,Buscar CPA,
175451,175451,Tucuman,calles-de-Coco,Buscar CPA,
175457,175457,Tucuman,calles-de-Cohigac,Buscar CPA,
175507,175507,Tucuman,calles-de-Colonia-4,Buscar CPA,
175557,175557,Tucuman,calles-de-Colonia-4-de-Colombres,Buscar CPA,
175657,175657,Tucuman,calles-de-Colonia-el-Puesto,Buscar CPA,
175709,175709,Tucuman,calles-de-Colonia-el-Sunchal,Buscar CPA,
175757,175757,Tucuman,calles-de-Colonia-el-Tarco,Buscar CPA,
175819,175819,Tucuman,calles-de-Colonia-Humaita-Primera,Buscar CPA,
175822,175822,Tucuman,calles-de-Colonia-Humaita-Primera,Buscar CPA,
175827,175827,Tucuman,calles-de-Colonia-la-Bonaria,Buscar CPA,
175881,175881,Tucuman,calles-de-Colonia-Lolita-Norte,Buscar CPA,
175890,175890,Tucuman,calles-de-Colonia-los-Chasales,Buscar CPA,
175892,175892,Tucuman,calles-de-Colonia-los-Chasales,Buscar CPA,
175902,175902,Tucuman,calles-de-Colonia-los-Chasales,Buscar CPA,
175938,175938,Tucuman,calles-de-Colonia-Mistol,Buscar CPA,
175985,175985,Tucuman,calles-de-Colonia-Naschi,Buscar CPA,
176063,176063,Tucuman,calles-de-Colonia-Pacara,Buscar CPA,
176081,176081,Tucuman,calles-de-Colonia-San-Miguel,Buscar CPA,
176163,176163,Tucuman,calles-de-Colonia-Santa-Lucia,Buscar CPA,
176288,176288,Tucuman,calles-de-Costa-Arroyo-Esquina,Buscar CPA,
176294,176294,Tucuman,calles-de-Costa-Arroyo-Esquina,Buscar CPA,
176312,176312,Tucuman,calles-de-Costa-Arroyo-Esquina,Buscar CPA,
176427,176427,Tucuman,calles-de-Cruz-del-Norte-Estacion-Fcgm,Buscar CPA,
176500,176500,Tucuman,calles-de-Dique-Escaba,Buscar CPA,
176635,176635,Tucuman,calles-de-Durazno,Buscar CPA,
176706,176706,Tucuman,calles-de-El-Atacat,Buscar CPA,
176778,176778,Tucuman,calles-de-El-Batiruano,Buscar CPA,
176913,176913,Tucuman,calles-de-El-Cevilar-Colombres,Buscar CPA,
176919,176919,Tucuman,calles-de-El-Cevilar-Colombres,Buscar CPA,
176937,176937,Tucuman,calles-de-El-Cevilar-Colombres,Buscar CPA,
176984,176984,Tucuman,calles-de-El-Colcolar,Buscar CPA,
176986,176986,Tucuman,calles-de-El-Colcolar,Buscar CPA,
177014,177014,Tucuman,calles-de-El-Cortaderal,Buscar CPA,
177020,177020,Tucuman,calles-de-El-Cortaderal,Buscar CPA,
177038,177038,Tucuman,calles-de-El-Cortaderal,Buscar CPA,
177064,177064,Tucuman,calles-de-El-Espinal,Buscar CPA,
177183,177183,Tucuman,calles-de-El-Guardamonte,Buscar CPA,
177188,177188,Tucuman,calles-de-El-Guayacan,Buscar CPA,
177398,177398,Tucuman,calles-de-El-Pajal,Buscar CPA,
177576,177576,Tucuman,calles-de-El-Pila,Buscar CPA,
177578,177578,Tucuman,calles-de-El-Pila,Buscar CPA,
177598,177598,Tucuman,calles-de-El-Puerto,Buscar CPA,
177692,177692,Tucuman,calles-de-El-Quebrachito,Buscar CPA,
177725,177725,Tucuman,calles-de-El-Rosario,Buscar CPA,
177874,177874,Tucuman,calles-de-El-Tostado,Buscar CPA,
177883,177883,Tucuman,calles-de-El-Tuscal,Buscar CPA,
177891,177891,Tucuman,calles-de-El-Tuscal,Buscar CPA,
177990,177990,Tucuman,calles-de-Ensenada,Buscar CPA,
178002,178002,Tucuman,calles-de-Escobas,Buscar CPA,
178019,178019,Tucuman,calles-de-Escuela-1-Junta,Buscar CPA,
178069,178069,Tucuman,calles-de-Escuela-104,Buscar CPA,
178117,178117,Tucuman,calles-de-Escuela-106,Buscar CPA,
178219,178219,Tucuman,calles-de-Escuela-113,Buscar CPA,
178221,178221,Tucuman,calles-de-Escuela-113,Buscar CPA,
178231,178231,Tucuman,calles-de-Escuela-113,Buscar CPA,
178349,178349,Tucuman,calles-de-Escuela-124,Buscar CPA,
178419,178419,Tucuman,calles-de-Escuela-132,Buscar CPA,
178490,178490,Tucuman,calles-de-Escuela-138,Buscar CPA,
178569,178569,Tucuman,calles-de-Escuela-146,Buscar CPA,
178669,178669,Tucuman,calles-de-Escuela-153,Buscar CPA,
178749,178749,Tucuman,calles-de-Escuela-154,Buscar CPA,
178869,178869,Tucuman,calles-de-Escuela-174,Buscar CPA,
179196,179196,Tucuman,calles-de-Escuela-197,Buscar CPA,
179266,179266,Tucuman,calles-de-Escuela-207,Buscar CPA,
179316,179316,Tucuman,calles-de-Escuela-209,Buscar CPA,
179425,179425,Tucuman,calles-de-Escuela-215,Buscar CPA,
179493,179493,Tucuman,calles-de-Escuela-222,Buscar CPA,
179508,179508,Tucuman,calles-de-Escuela-224,Buscar CPA,
179558,179558,Tucuman,calles-de-Escuela-231,Buscar CPA,
179835,179835,Tucuman,calles-de-Escuela-253,Buscar CPA,
179877,179877,Tucuman,calles-de-Escuela-254,Buscar CPA,
179963,179963,Tucuman,calles-de-Escuela-263,Buscar CPA,
179987,179987,Tucuman,calles-de-Escuela-264,Buscar CPA,
180080,180080,Tucuman,calles-de-Escuela-279,Buscar CPA,
180134,180134,Tucuman,calles-de-Escuela-28,Buscar CPA,
180223,180223,Tucuman,calles-de-Escuela-289,Buscar CPA,
180419,180419,Tucuman,calles-de-Escuela-312,Buscar CPA,
180598,180598,Tucuman,calles-de-Escuela-324,Buscar CPA,
180719,180719,Tucuman,calles-de-Escuela-337,Buscar CPA,
180890,180890,Tucuman,calles-de-Escuela-348,Buscar CPA,
181005,181005,Tucuman,calles-de-Escuela-364,Buscar CPA,
181061,181061,Tucuman,calles-de-Escuela-374,Buscar CPA,
181176,181176,Tucuman,calles-de-Escuela-376,Buscar CPA,
181279,181279,Tucuman,calles-de-Escuela-39,Buscar CPA,
181300,181300,Tucuman,calles-de-Escuela-390,Buscar CPA,
181403,181403,Tucuman,calles-de-Escuela-48,Buscar CPA,
181471,181471,Tucuman,calles-de-Escuela-51,Buscar CPA,
181545,181545,Tucuman,calles-de-Escuela-59,Buscar CPA,
181783,181783,Tucuman,calles-de-Escuela-77,Buscar CPA,
181833,181833,Tucuman,calles-de-Escuela-78,Buscar CPA,
181883,181883,Tucuman,calles-de-Escuela-80,Buscar CPA,
181980,181980,Tucuman,calles-de-Escuela-Alejandro-Heredia,Buscar CPA,
182025,182025,Tucuman,calles-de-Escuela-Alfonsina-Storni,Buscar CPA,
182170,182170,Tucuman,calles-de-Escuela-Antonio-Medina,Buscar CPA,
182172,182172,Tucuman,calles-de-Escuela-Antonio-Medina,Buscar CPA,
182182,182182,Tucuman,calles-de-Escuela-Antonio-Medina,Buscar CPA,
182218,182218,Tucuman,calles-de-Escuela-Coronel-Roca,Buscar CPA,
182347,182347,Tucuman,calles-de-Escuela-de-Manualidades,Buscar CPA,
182389,182389,Tucuman,calles-de-Escuela-de-Manualidades-Ouanta,Buscar CPA,
182431,182431,Tucuman,calles-de-Escuela-Dean-Salcedo,Buscar CPA,
182474,182474,Tucuman,calles-de-Escuela-E-Canton,Buscar CPA,
182519,182519,Tucuman,calles-de-Escuela-Guillermina-Moreira,Buscar CPA,
182639,182639,Tucuman,calles-de-Escuela-Ignacio-Bas,Buscar CPA,
182716,182716,Tucuman,calles-de-Escuela-Ignacio-Colombres,Buscar CPA,
182729,182729,Tucuman,calles-de-Escuela-Juana-Manso,Buscar CPA,
182777,182777,Tucuman,calles-de-Escuela-Luis-Gianneo,Buscar CPA,
182902,182902,Tucuman,calles-de-Escuela-Malvinas,Buscar CPA,
183062,183062,Tucuman,calles-de-Escuela-N-Vergara,Buscar CPA,
183140,183140,Tucuman,calles-de-Escuela-Olegario-Andrade,Buscar CPA,
183142,183142,Tucuman,calles-de-Escuela-Olegario-Andrade,Buscar CPA,
183240,183240,Tucuman,calles-de-Escuela-Pedro-Medrano,Buscar CPA,
183242,183242,Tucuman,calles-de-Escuela-Pedro-Medrano,Buscar CPA,
183262,183262,Tucuman,calles-de-Escuela-W-Posse,Buscar CPA,
183320,183320,Tucuman,calles-de-Espiadero,Buscar CPA,
183370,183370,Tucuman,calles-de-Esquina-del-Valle,Buscar CPA,
183444,183444,Tucuman,calles-de-Esquina-Norte,Buscar CPA,
183462,183462,Tucuman,calles-de-Estacion-Araoz,Buscar CPA,
183524,183524,Tucuman,calles-de-Finca-Entre-Rios,Buscar CPA,
183527,183527,Tucuman,calles-de-Finca-Entre-Rios,Buscar CPA,
183532,183532,Tucuman,calles-de-Finca-Leila,Buscar CPA,
183584,183584,Tucuman,calles-de-Finca-los-Llanos,Buscar CPA,
183634,183634,Tucuman,calles-de-Finca-Tulio,Buscar CPA,
183690,183690,Tucuman,calles-de-Fuerte-Quemado,Buscar CPA,
183875,183875,Tucuman,calles-de-Huacra,Buscar CPA,
183877,183877,Tucuman,calles-de-Huacra,Buscar CPA,
183987,183987,Tucuman,calles-de-Ichipuca,Buscar CPA,
184060,184060,Tucuman,calles-de-Ingenio-Concepcion,Buscar CPA,
184074,184074,Tucuman,calles-de-Ingenio-los-Ralos,Buscar CPA,
184084,184084,Tucuman,calles-de-Ingenio-Lules,Buscar CPA,
184130,184130,Tucuman,calles-de-Invernada,Buscar CPA,
184359,184359,Tucuman,calles-de-Kilometro-1185,Buscar CPA,
184425,184425,Tucuman,calles-de-Kilometro-1220,Buscar CPA,
184429,184429,Tucuman,calles-de-Kilometro-1220,Buscar CPA,
184442,184442,Tucuman,calles-de-Kilometro-1235,Buscar CPA,
184446,184446,Tucuman,calles-de-Kilometro-1235,Buscar CPA,
184455,184455,Tucuman,calles-de-Kilometro-1244,Buscar CPA,
184504,184504,Tucuman,calles-de-Kilometro-180,Buscar CPA,
184510,184510,Tucuman,calles-de-Kilometro-34,Buscar CPA,
184562,184562,Tucuman,calles-de-Kilometro-35,Buscar CPA,
184633,184633,Tucuman,calles-de-Kilometro-36,Buscar CPA,
184785,184785,Tucuman,calles-de-Kilometro-925,Buscar CPA,
184846,184846,Tucuman,calles-de-La-Bomba,Buscar CPA,
184848,184848,Tucuman,calles-de-La-Bomba,Buscar CPA,
184858,184858,Tucuman,calles-de-La-Bomba,Buscar CPA,
185053,185053,Tucuman,calles-de-La-Combada,Buscar CPA,
185370,185370,Tucuman,calles-de-La-Falda,Buscar CPA,
185473,185473,Tucuman,calles-de-La-Iguana,Buscar CPA,
185502,185502,Tucuman,calles-de-La-Invernada,Buscar CPA,
185611,185611,Tucuman,calles-de-La-Pinta-y-la-Cuarenta,Buscar CPA,
185669,185669,Tucuman,calles-de-La-Planta,Buscar CPA,
185733,185733,Tucuman,calles-de-La-Posta,Buscar CPA,
185804,185804,Tucuman,calles-de-La-Reduccion,Buscar CPA,
185857,185857,Tucuman,calles-de-La-Reina,Buscar CPA,
185875,185875,Tucuman,calles-de-La-Tranca,Buscar CPA,
186075,186075,Tucuman,calles-de-Lamparcito,Buscar CPA,
186122,186122,Tucuman,calles-de-Lapachitos,Buscar CPA,
186296,186296,Tucuman,calles-de-Las-Carreras,Buscar CPA,
186335,186335,Tucuman,calles-de-Las-Colas,Buscar CPA,
186407,186407,Tucuman,calles-de-Las-Mesadas,Buscar CPA,
186454,186454,Tucuman,calles-de-Las-Moreras,Buscar CPA,
186567,186567,Tucuman,calles-de-Las-Tablas,Buscar CPA,
186603,186603,Tucuman,calles-de-Las-Tablitas,Buscar CPA,
186632,186632,Tucuman,calles-de-Las-Tipas,Buscar CPA,
186634,186634,Tucuman,calles-de-Las-Tipas,Buscar CPA,
186644,186644,Tucuman,calles-de-Las-Tipas,Buscar CPA,
186757,186757,Tucuman,calles-de-Leales,Buscar CPA,
186773,186773,Tucuman,calles-de-Leo-Huasi,Buscar CPA,
186917,186917,Tucuman,calles-de-Loma-Verde,Buscar CPA,
186923,186923,Tucuman,calles-de-Loma-Verde,Buscar CPA,
186941,186941,Tucuman,calles-de-Loma-Verde,Buscar CPA,
186990,186990,Tucuman,calles-de-Lopez-Dominguez,Buscar CPA,
187049,187049,Tucuman,calles-de-Los-Agueros,Buscar CPA,
187082,187082,Tucuman,calles-de-Los-Arroyo,Buscar CPA,
187200,187200,Tucuman,calles-de-Los-Britos,Buscar CPA,
187265,187265,Tucuman,calles-de-Los-Colorados,Buscar CPA,
187334,187334,Tucuman,calles-de-Los-Crespo,Buscar CPA,
187347,187347,Tucuman,calles-de-Los-Cuartos,Buscar CPA,
187392,187392,Tucuman,calles-de-Los-Galpones,Buscar CPA,
187400,187400,Tucuman,calles-de-Los-Galpones,Buscar CPA,
187414,187414,Tucuman,calles-de-Los-Godoy,Buscar CPA,
187454,187454,Tucuman,calles-de-Los-Gomez,Buscar CPA,
187549,187549,Tucuman,calles-de-Los-Lescanos,Buscar CPA,
187563,187563,Tucuman,calles-de-Los-Lunas,Buscar CPA,
187567,187567,Tucuman,calles-de-Los-Ocho-Cuartos,Buscar CPA,
187641,187641,Tucuman,calles-de-Los-Pizarro,Buscar CPA,
187643,187643,Tucuman,calles-de-Los-Pizarro,Buscar CPA,
187660,187660,Tucuman,calles-de-Los-Reyes,Buscar CPA,
187673,187673,Tucuman,calles-de-Los-Rios,Buscar CPA,
187681,187681,Tucuman,calles-de-Los-Rios,Buscar CPA,
187693,187693,Tucuman,calles-de-Los-Rizos,Buscar CPA,
187701,187701,Tucuman,calles-de-Los-Rizos,Buscar CPA,
187757,187757,Tucuman,calles-de-Los-Rojos,Buscar CPA,
187794,187794,Tucuman,calles-de-Los-Romanos,Buscar CPA,
187797,187797,Tucuman,calles-de-Los-Vallistos,Buscar CPA,
187809,187809,Tucuman,calles-de-Los-Vazquez,Buscar CPA,
187811,187811,Tucuman,calles-de-Los-Vazquez,Buscar CPA,
187821,187821,Tucuman,calles-de-Los-Vazquez,Buscar CPA,
187931,187931,Tucuman,calles-de-Los-Zaragoza,Buscar CPA,
187948,187948,Tucuman,calles-de-Los-Zazos,Buscar CPA,
187994,187994,Tucuman,calles-de-Mal-Paso,Buscar CPA,
188002,188002,Tucuman,calles-de-Mal-Paso,Buscar CPA,
